date,position,cash,mark,mkt_value,unrealized_pnl,signal,kc_upper,kc_lower,bb_upper,bb_lower,squeeze_on,atr,adx,daily_return,symbol,fold_id,test_year
2024-09-23,0,99008.45132595097,50.3,99008.45132595097,0.0,0,44.10780234503415,37.07836971704271,46.01769650364304,32.73530349635698,False,2.343144209330482,17.514992784329028,0.0,LEU,3,2024
2024-09-24,0,99008.45132595097,53.04,99008.45132595097,0.0,0,45.40110012917366,38.15591268889589,49.00007351258755,31.196926487412455,False,2.4150624800925904,20.796374728428038,0.0,LEU,3,2024
2024-09-25,0,99008.45132595097,55.04,99008.45132595097,0.0,0,46.94962853877948,39.133383058521545,51.89446086900244,29.859539130997554,False,2.6054151600859767,24.300060003838663,0.0,LEU,3,2024
2024-09-26,0,99008.45132595097,54.79,99008.45132595097,0.0,0,48.08723826699403,40.233581749611666,54.191446532951545,29.241553467048448,False,2.6178855057941215,27.553482045291386,0.0,LEU,3,2024
2024-09-27,0,99008.45132595097,57.72,99008.45132595097,0.0,0,49.49242577153486,41.411173291108376,56.86005043927787,28.409949560722122,False,2.6937508268088277,30.62498067774513,0.0,LEU,3,2024
2024-09-30,0,99008.45132595097,54.85,99008.45132595097,0.0,0,50.58209060853662,42.11164187671203,58.49801108406598,28.296988915934012,False,2.823482910608197,33.58126353574459,0.0,LEU,3,2024
2024-10-01,0,99008.45132595097,59.79,99008.45132595097,0.0,0,52.12023017834056,43.134099213074876,60.86353168405025,28.323468315949732,False,2.9953769884218975,36.45257577945888,0.0,LEU,3,2024
2024-10-02,0,99008.45132595097,64.3,99008.45132595097,0.0,0,54.07611457760892,44.353992967005055,63.9295060693792,28.0114939306208,False,3.240707203534619,39.56062790826033,0.0,LEU,3,2024
2024-10-03,0,99008.45132595097,64.87,99008.45132595097,0.0,0,55.675200351296205,45.73680171287834,66.61503241398957,28.08996758601044,False,3.3127995461392894,42.544268498752935,0.0,LEU,3,2024
2024-10-04,0,99008.45132595097,67.82,99008.45132595097,0.0,0,57.357305063534874,47.31450632786113,69.36001223355609,28.590987766443902,False,3.3475995785579125,45.36981094471155,0.0,LEU,3,2024
2024-10-07,0,99008.45132595097,64.66,99008.45132595097,0.0,0,58.76592837576575,48.253329549783004,70.95798471423824,29.874015285761757,False,3.5041996086609184,48.08363774368001,0.0,LEU,3,2024
2024-10-08,0,99008.45132595097,65.25,99008.45132595097,0.0,0,60.005751849811666,49.24976722568483,72.30446064471305,31.42053935528695,False,3.5853282080422813,49.007711277430026,0.0,LEU,3,2024
2024-10-09,0,99008.45132595097,63.05,99008.45132595097,0.0,0,60.889799109640634,49.96995624438,73.24112756197236,32.79987243802762,False,3.6399476217535467,50.036648445127774,0.0,LEU,3,2024
2024-10-10,0,99008.45132595097,55.8,99008.45132595097,0.0,0,61.3954116094994,49.53484323461452,73.09214146248304,34.588858537516955,False,3.9535227916282927,47.902141251905114,0.0,LEU,3,2024
2024-10-11,0,99008.45132595097,59.46,99008.45132595097,0.0,0,61.83014107972428,49.86104187447403,73.05817789825883,36.61582210174117,False,3.9896997350834145,45.92009885819836,0.0,LEU,3,2024
2024-10-14,0,99008.45132595097,59.12,99008.45132595097,0.0,0,62.030593110289225,50.284286705414,72.74427809025795,38.85572190974204,False,3.915435468291742,44.093085749296364,0.0,LEU,3,2024
2024-10-15,0,99008.45132595097,61.3,99008.45132595097,0.0,0,62.68049265222447,50.613922419126055,72.29098518061404,41.453014819385956,False,4.022190077699475,43.3038240906976,0.0,LEU,3,2024
2024-10-16,0,99008.45132595097,77.39,99008.45132595097,0.0,0,65.95969061669237,51.28573254310097,74.55156259085112,42.949437409148885,False,4.8913193578637975,44.170444460453744,0.0,LEU,3,2024
2024-10-17,0,99008.45132595097,81.05,99008.45132595097,0.0,0,68.9440529159787,52.573234704786685,77.27087662811805,44.19012337188194,False,5.4569394037306695,45.798978603634104,0.0,LEU,3,2024
2024-10-18,0,99008.45132595097,98.59,99008.45132595097,0.0,0,74.08593856935207,54.63732165895948,85.36667238170692,41.45232761829308,False,6.482872303464194,47.758546645333666,0.0,LEU,3,2024
2024-10-21,0,99008.45132595097,94.48,99008.45132595097,0.0,0,77.58297557358512,56.87711701393486,90.54443209892045,40.69256790107958,False,6.90195285321675,49.702340592090984,0.0,LEU,3,2024
2024-10-22,0,99008.45132595097,93.36,99008.45132595097,0.0,0,80.6938333589538,58.74339326784999,94.60336165562038,40.66563834437963,False,7.316813363701268,50.41689493933873,0.0,LEU,3,2024
2024-10-23,0,99008.45132595097,90.53,99008.45132595097,0.0,0,82.51014018299514,60.89116009839876,97.4774982854443,41.340501714555685,False,7.206326694865463,51.0804096903545,0.0,LEU,3,2024
2024-10-24,0,99008.45132595097,85.33,99008.45132595097,0.0,0,83.96070992847889,62.03665699278225,98.98000641848432,42.89199358151569,False,7.308017645232216,50.85183306808089,0.0,LEU,3,2024
2024-10-25,0,99008.45132595097,85.99,99008.45132595097,0.0,0,85.23461913690586,63.23728426804469,100.43626590495937,44.262734095040614,False,7.332444956287058,50.590391930918166,0.0,LEU,3,2024
2024-10-28,0,99008.45132595097,93.88,99008.45132595097,0.0,0,87.60664749135366,64.6069793988397,102.67526643985687,45.926733560143134,False,7.666556030837983,50.80639264577258,0.0,LEU,3,2024
